APMC,Commodity,combination_label,date,modal_price,quarter,deseasonalise_price,Difference between Raw and deseasonalized prices
Rahata,ladies finger,Rahata:ladies finger,10/1/2016,1000,4,901.9600694,-98.03993056
Rahata,ladies finger,Rahata:ladies finger,11/1/2016,2600,4,2154.376736,-445.6232639
Rahata,bottle gourd,Rahata:bottle gourd,9/1/2014,369,3,620.3819444,251.3819444
Rahata,bottle gourd,Rahata:bottle gourd,10/1/2014,333,4,268.9236111,-64.07638889
Rahata,bottle gourd,Rahata:bottle gourd,11/1/2014,360,4,118.1736111,-241.8263889
Rahata,bottle gourd,Rahata:bottle gourd,12/1/2014,663,4,649.7986111,-13.20138889
Rahata,bottle gourd,Rahata:bottle gourd,1/1/2015,661,1,896.2569444,235.2569444
Rahata,bottle gourd,Rahata:bottle gourd,2/1/2015,656,1,730.7986111,74.79861111
Rahata,bottle gourd,Rahata:bottle gourd,3/1/2015,709,1,571.5069444,-137.4930556
Rahata,bottle gourd,Rahata:bottle gourd,4/1/2015,462,2,218.6527778,-243.3472222
Rahata,bottle gourd,Rahata:bottle gourd,5/1/2015,450,2,289.7361111,-160.2638889
Rahata,bottle gourd,Rahata:bottle gourd,6/1/2015,633,2,726.6736111,93.67361111
Rahata,bottle gourd,Rahata:bottle gourd,7/1/2015,600,3,767.2152778,167.2152778
Rahata,bottle gourd,Rahata:bottle gourd,8/1/2015,773,3,810.8819444,37.88194444
Rahata,bottle gourd,Rahata:bottle gourd,9/1/2015,617,3,868.3819444,251.3819444
Rahata,bottle gourd,Rahata:bottle gourd,10/1/2015,1025,4,960.9236111,-64.07638889
Rahata,bottle gourd,Rahata:bottle gourd,11/1/2015,1320,4,1078.173611,-241.8263889
Rahata,bottle gourd,Rahata:bottle gourd,12/1/2015,1215,4,1201.798611,-13.20138889
Rahata,bottle gourd,Rahata:bottle gourd,1/1/2016,1082,1,1317.256944,235.2569444
Rahata,bottle gourd,Rahata:bottle gourd,2/1/2016,1283,1,1357.798611,74.79861111
Rahata,bottle gourd,Rahata:bottle gourd,3/1/2016,1462,1,1324.506944,-137.4930556
Rahata,bottle gourd,Rahata:bottle gourd,4/1/2016,1930,2,1686.652778,-243.3472222
Rahata,bottle gourd,Rahata:bottle gourd,5/1/2016,1796,2,1635.736111,-160.2638889
Rahata,bottle gourd,Rahata:bottle gourd,6/1/2016,2254,2,2347.673611,93.67361111
Rahata,bottle gourd,Rahata:bottle gourd,7/1/2016,1750,3,1917.215278,167.2152778
Rahata,bottle gourd,Rahata:bottle gourd,8/1/2016,596,3,633.8819444,37.88194444
Rahata,bottle gourd,Rahata:bottle gourd,9/1/2016,375,3,626.3819444,251.3819444
Rahata,bottle gourd,Rahata:bottle gourd,10/1/2016,550,4,485.9236111,-64.07638889
Rahata,bottle gourd,Rahata:bottle gourd,11/1/2016,627,4,385.1736111,-241.8263889
Rahata,carrot,Rahata:carrot,9/1/2014,1750,3,1425.73374,-324.2662597
Rahata,carrot,Rahata:carrot,10/1/2014,1500,4,1146.553886,-353.4461141
Rahata,carrot,Rahata:carrot,11/1/2014,1417,4,1387.351006,-29.64899439
Rahata,carrot,Rahata:carrot,12/1/2014,1382,4,1281.926532,-100.0734685
Rahata,carrot,Rahata:carrot,1/1/2015,1290,1,1787.007214,497.0072141
Rahata,carrot,Rahata:carrot,2/1/2015,1209,1,2273.888791,1064.888791
Rahata,carrot,Rahata:carrot,3/1/2015,1078,1,1821.638568,743.6385675
Rahata,carrot,Rahata:carrot,4/1/2015,1650,2,2031.471135,381.4711349
Rahata,carrot,Rahata:carrot,5/1/2015,1600,2,1822.819834,222.819834
Rahata,carrot,Rahata:carrot,6/1/2015,1929,2,1956.34008,27.34008002
Rahata,carrot,Rahata:carrot,7/1/2015,2625,3,1995.031915,-629.9680854
Rahata,carrot,Rahata:carrot,8/1/2015,3045,3,1993.135256,-1051.864744
Rahata,carrot,Rahata:carrot,9/1/2015,2436,3,1984.621367,-451.3786335
Rahata,carrot,Rahata:carrot,10/1/2015,2578,4,1970.543945,-607.4560548
Rahata,carrot,Rahata:carrot,11/1/2015,2000,4,1958.152443,-41.84755736
Rahata,carrot,Rahata:carrot,12/1/2015,2154,4,1998.02442,-155.9755797
Rahata,carrot,Rahata:carrot,1/1/2016,1436,1,1989.257643,553.257643
Rahata,carrot,Rahata:carrot,2/1/2016,1018,1,1914.65574,896.6557397
Rahata,carrot,Rahata:carrot,3/1/2016,1067,1,1803.050419,736.0504189
Rahata,carrot,Rahata:carrot,4/1/2016,1327,2,1633.79527,306.7952703
Rahata,carrot,Rahata:carrot,5/1/2016,1629,2,1855.858443,226.8584435
Rahata,carrot,Rahata:carrot,6/1/2016,2846,2,2886.336894,40.33689359
Rahata,carrot,Rahata:carrot,7/1/2016,1500,3,1140.018237,-359.9817631
Rahata,carrot,Rahata:carrot,8/1/2016,2400,3,1570.944044,-829.0559558
Rahata,carrot,Rahata:carrot,9/1/2016,2125,3,1731.248113,-393.7518868
Rahata,carrot,Rahata:carrot,10/1/2016,2000,4,1528.738515,-471.2614855
Rahata,carrot,Rahata:carrot,11/1/2016,1325,4,1297.275993,-27.72400675
Rahata,ghevda,Rahata:ghevda,9/1/2014,3188,3,3007.149688,-180.850312
Rahata,ghevda,Rahata:ghevda,10/1/2014,2500,4,3006.996768,506.9967676
Rahata,ghevda,Rahata:ghevda,11/1/2014,2500,4,2889.730929,389.7309293
Rahata,ghevda,Rahata:ghevda,12/1/2014,2875,4,3183.774704,308.7747037
Rahata,ghevda,Rahata:ghevda,1/1/2015,3389,1,3807.759804,418.7598041
Rahata,ghevda,Rahata:ghevda,2/1/2015,2800,1,3549.01402,749.01402
Rahata,ghevda,Rahata:ghevda,3/1/2015,2800,1,3230.333382,430.3333824
Rahata,ghevda,Rahata:ghevda,4/1/2015,3938,2,3031.277245,-906.7227546
Rahata,ghevda,Rahata:ghevda,5/1/2015,3786,2,2931.936589,-854.0634108
Rahata,ghevda,Rahata:ghevda,6/1/2015,5280,2,3444.006991,-1835.993009
Rahata,ghevda,Rahata:ghevda,7/1/2015,3111,3,3469.847986,358.8479858
Rahata,ghevda,Rahata:ghevda,8/1/2015,2700,3,3486.303733,786.3037333
Rahata,ghevda,Rahata:ghevda,9/1/2015,3738,3,3525.949038,-212.0509618
Rahata,ghevda,Rahata:ghevda,10/1/2015,3000,4,3608.396121,608.3961211
Rahata,ghevda,Rahata:ghevda,11/1/2015,3225,4,3727.752899,502.7528988
Rahata,ghevda,Rahata:ghevda,12/1/2015,3423,4,3790.629847,367.6298472
Rahata,ghevda,Rahata:ghevda,1/1/2016,3455,1,3881.915055,426.9150555
Rahata,ghevda,Rahata:ghevda,2/1/2016,3125,1,3960.953147,835.9531473
Rahata,ghevda,Rahata:ghevda,3/1/2016,3417,1,3942.160417,525.1604171
Rahata,ghevda,Rahata:ghevda,4/1/2016,5280,2,4064.28234,-1215.71766
Rahata,ghevda,Rahata:ghevda,5/1/2016,5280,2,4088.913151,-1191.086849
Rahata,ghevda,Rahata:ghevda,6/1/2016,5280,2,3444.006991,-1835.993009
Rahata,ghevda,Rahata:ghevda,7/1/2016,5280,3,5889.038047,609.0380472
Rahata,ghevda,Rahata:ghevda,8/1/2016,2409,3,3110.557664,701.5576643
Rahata,ghevda,Rahata:ghevda,9/1/2016,1788,3,1686.569524,-101.4304761
Rahata,ghevda,Rahata:ghevda,10/1/2016,1500,4,1804.198061,304.1980606
Rahata,ghevda,Rahata:ghevda,11/1/2016,1883,4,2176.545336,293.5453359
Rahata,cucumber,Rahata:cucumber,9/1/2014,938,3,942.7065972,4.706597222
Rahata,cucumber,Rahata:cucumber,10/1/2014,614,4,710.9565972,96.95659722
Rahata,cucumber,Rahata:cucumber,11/1/2014,1956,4,1943.956597,-12.04340278
Rahata,cucumber,Rahata:cucumber,12/1/2014,2240,4,2408.664931,168.6649306
Rahata,cucumber,Rahata:cucumber,1/1/2015,1700,1,1862.748264,162.7482639
Rahata,cucumber,Rahata:cucumber,2/1/2015,1750,1,1131.498264,-618.5017361
Rahata,cucumber,Rahata:cucumber,3/1/2015,970,1,887.4149306,-82.58506944
Rahata,cucumber,Rahata:cucumber,4/1/2015,611,2,708.4565972,97.45659722
Rahata,cucumber,Rahata:cucumber,5/1/2015,700,2,521.5607639,-178.4392361
Rahata,cucumber,Rahata:cucumber,6/1/2015,967,2,1102.081597,135.0815972
Rahata,cucumber,Rahata:cucumber,7/1/2015,975,3,1043.456597,68.45659722
Rahata,cucumber,Rahata:cucumber,8/1/2015,882,3,1039.498264,157.4982639
Rahata,cucumber,Rahata:cucumber,9/1/2015,1080,3,1084.706597,4.706597222
Rahata,cucumber,Rahata:cucumber,10/1/2015,1067,4,1163.956597,96.95659722
Rahata,cucumber,Rahata:cucumber,11/1/2015,1283,4,1270.956597,-12.04340278
Rahata,cucumber,Rahata:cucumber,12/1/2015,1233,4,1401.664931,168.6649306
Rahata,cucumber,Rahata:cucumber,1/1/2016,1300,1,1462.748264,162.7482639
Rahata,cucumber,Rahata:cucumber,2/1/2016,2055,1,1436.498264,-618.5017361
Rahata,cucumber,Rahata:cucumber,3/1/2016,1750,1,1667.414931,-82.58506944
Rahata,cucumber,Rahata:cucumber,4/1/2016,1733,2,1830.456597,97.45659722
Rahata,cucumber,Rahata:cucumber,5/1/2016,2146,2,1967.560764,-178.4392361
Rahata,cucumber,Rahata:cucumber,6/1/2016,2658,2,2793.081597,135.0815972
Rahata,cucumber,Rahata:cucumber,7/1/2016,750,3,818.4565972,68.45659722
Rahata,cucumber,Rahata:cucumber,8/1/2016,477,3,634.4982639,157.4982639
Rahata,cucumber,Rahata:cucumber,9/1/2016,570,3,574.7065972,4.706597222
Rahata,cucumber,Rahata:cucumber,10/1/2016,600,4,696.9565972,96.95659722
Rahata,cucumber,Rahata:cucumber,11/1/2016,775,4,762.9565972,-12.04340278
Rahata,onion,Rahata:onion,9/1/2014,1405,3,937.5189575,-467.4810425
Rahata,onion,Rahata:onion,10/1/2014,1338,4,960.9858137,-377.0141863
Rahata,onion,Rahata:onion,11/1/2014,1440,4,1358.690672,-81.30932756
Rahata,onion,Rahata:onion,12/1/2014,1321,4,1497.452232,176.4522318
Rahata,onion,Rahata:onion,1/1/2015,1180,1,1375.405831,195.4058306
Rahata,onion,Rahata:onion,2/1/2015,1409,1,2075.813133,666.8131331
Rahata,onion,Rahata:onion,3/1/2015,1056,1,1709.685151,653.6851507
Rahata,onion,Rahata:onion,4/1/2015,906,2,1525.33226,619.3322604
Rahata,onion,Rahata:onion,5/1/2015,1277,2,1650.787934,373.7879338
Rahata,onion,Rahata:onion,6/1/2015,1700,2,1716.1826,16.18260007
Rahata,onion,Rahata:onion,7/1/2015,2050,3,1718.953639,-331.0463606
Rahata,onion,Rahata:onion,8/1/2015,2482,3,1697.694572,-784.305428
Rahata,onion,Rahata:onion,9/1/2015,2482,3,1656.172279,-825.8277207
Rahata,onion,Rahata:onion,10/1/2015,2263,4,1625.344467,-637.6555334
Rahata,onion,Rahata:onion,11/1/2015,1682,4,1587.026188,-94.97381177
Rahata,onion,Rahata:onion,12/1/2015,1342,4,1521.257301,179.2573013
Rahata,onion,Rahata:onion,1/1/2016,1223,1,1425.526552,202.5265516
Rahata,onion,Rahata:onion,2/1/2016,875,1,1289.096161,414.0961615
Rahata,onion,Rahata:onion,3/1/2016,631,1,1021.601638,390.6016384
Rahata,onion,Rahata:onion,4/1/2016,619,2,1042.142019,423.142019
Rahata,onion,Rahata:onion,5/1/2016,679,2,877.7486351,198.7486351
Rahata,onion,Rahata:onion,6/1/2016,779,2,786.4154385,7.415438501
Rahata,onion,Rahata:onion,7/1/2016,760,3,637.2706175,-122.7293825
Rahata,onion,Rahata:onion,8/1/2016,621,3,424.7656443,-196.2343557
Rahata,onion,Rahata:onion,9/1/2016,517,3,344.9802854,-172.0197146
Rahata,onion,Rahata:onion,10/1/2016,610,4,438.1175982,-171.8824018
Rahata,onion,Rahata:onion,11/1/2016,656,4,618.9590841,-37.04091589
Rahata,bitter gourd,Rahata:bitter gourd,9/1/2014,2400,3,3923.105689,1523.105689
Rahata,bitter gourd,Rahata:bitter gourd,10/1/2014,1375,4,1817.853303,442.8533029
Rahata,bitter gourd,Rahata:bitter gourd,11/1/2014,2355,4,3302.960906,947.9609056
Rahata,bitter gourd,Rahata:bitter gourd,12/1/2014,2775,4,3263.989818,488.9898181
Rahata,bitter gourd,Rahata:bitter gourd,1/1/2015,2000,1,2196.591285,196.5912848
Rahata,bitter gourd,Rahata:bitter gourd,2/1/2015,3000,1,3265.880008,265.8800084
Rahata,bitter gourd,Rahata:bitter gourd,3/1/2015,3000,1,2401.938613,-598.0613871
Rahata,bitter gourd,Rahata:bitter gourd,4/1/2015,2671,2,1708.679387,-962.3206133
Rahata,bitter gourd,Rahata:bitter gourd,5/1/2015,2375,2,1757.376122,-617.6238781
Rahata,bitter gourd,Rahata:bitter gourd,6/1/2015,2425,2,2018.275944,-406.7240558
Rahata,bitter gourd,Rahata:bitter gourd,7/1/2015,1963,3,1995.793744,32.79374442
Rahata,bitter gourd,Rahata:bitter gourd,8/1/2015,1764,3,1980.114854,216.1148538
Rahata,bitter gourd,Rahata:bitter gourd,9/1/2015,1191,3,1946.841198,755.8411982
Rahata,bitter gourd,Rahata:bitter gourd,10/1/2015,1525,4,2016.164572,491.1645724
Rahata,bitter gourd,Rahata:bitter gourd,11/1/2015,1533,4,2150.080284,617.0802838
Rahata,bitter gourd,Rahata:bitter gourd,12/1/2015,1950,4,2293.614467,343.6144668
Rahata,bitter gourd,Rahata:bitter gourd,1/1/2016,2250,1,2471.165195,221.1651954
Rahata,bitter gourd,Rahata:bitter gourd,3/1/2016,2800,1,2557.184047,-242.8159534
Rahata,bitter gourd,Rahata:bitter gourd,4/1/2016,4644,2,2241.809372,-2402.190628
Rahata,bitter gourd,Rahata:bitter gourd,5/1/2016,3827,2,2970.837541,-856.162459
Rahata,bitter gourd,Rahata:bitter gourd,6/1/2016,4644,2,2831.780387,-1812.219613
Rahata,bitter gourd,Rahata:bitter gourd,7/1/2016,4285,3,3865.102468,-419.8975321
Rahata,bitter gourd,Rahata:bitter gourd,8/1/2016,1642,3,4356.584918,2714.584918
Rahata,bitter gourd,Rahata:bitter gourd,9/1/2016,844,3,1843.168135,999.1681349
Rahata,bitter gourd,Rahata:bitter gourd,10/1/2016,800,4,1379.625501,579.6255007
Rahata,bitter gourd,Rahata:bitter gourd,11/1/2016,1038,4,1057.660104,19.66010353
Rahata,garlic,Rahata:garlic,9/1/2014,3277,3,3184.439236,-92.56076389
Rahata,garlic,Rahata:garlic,10/1/2014,3144,4,2967.855903,-176.1440972
Rahata,garlic,Rahata:garlic,11/1/2014,2636,4,1278.355903,-1357.644097
Rahata,garlic,Rahata:garlic,12/1/2014,2642,4,-1024.560764,-3666.560764
Rahata,garlic,Rahata:garlic,1/1/2015,4045,1,4549.772569,504.7725694
Rahata,garlic,Rahata:garlic,2/1/2015,4158,1,5885.064236,1727.064236
Rahata,garlic,Rahata:garlic,3/1/2015,3069,1,4544.460069,1475.460069
Rahata,garlic,Rahata:garlic,4/1/2015,2915,2,4496.064236,1581.064236
Rahata,garlic,Rahata:garlic,5/1/2015,3188,2,3795.272569,607.2725694
Rahata,garlic,Rahata:garlic,6/1/2015,4278,2,4641.522569,363.5225694
Rahata,garlic,Rahata:garlic,7/1/2015,5250,3,4988.272569,-261.7274306
Rahata,garlic,Rahata:garlic,8/1/2015,5773,3,5068.480903,-704.5190972
Rahata,garlic,Rahata:garlic,9/1/2015,5231,3,5138.439236,-92.56076389
Rahata,garlic,Rahata:garlic,10/1/2015,5444,4,5267.855903,-176.1440972
Rahata,garlic,Rahata:garlic,11/1/2015,6860,4,5502.355903,-1357.644097
Rahata,garlic,Rahata:garlic,12/1/2015,9464,4,5797.439236,-3666.560764
Rahata,garlic,Rahata:garlic,1/1/2016,5545,1,6049.772569,504.7725694
Rahata,garlic,Rahata:garlic,2/1/2016,4583,1,6310.064236,1727.064236
Rahata,garlic,Rahata:garlic,3/1/2016,4323,1,5798.460069,1475.460069
Rahata,garlic,Rahata:garlic,4/1/2016,4767,2,6348.064236,1581.064236
Rahata,garlic,Rahata:garlic,5/1/2016,6964,2,7571.272569,607.2725694
Rahata,garlic,Rahata:garlic,6/1/2016,7584,2,7947.522569,363.5225694
Rahata,garlic,Rahata:garlic,7/1/2016,8000,3,7738.272569,-261.7274306
Rahata,garlic,Rahata:garlic,8/1/2016,9270,3,8565.480903,-704.5190972
Rahata,garlic,Rahata:garlic,9/1/2016,8950,3,8857.439236,-92.56076389
Rahata,garlic,Rahata:garlic,10/1/2016,9500,4,9323.855903,-176.1440972
Rahata,garlic,Rahata:garlic,11/1/2016,8818,4,7460.355903,-1357.644097
Rahata,capsicum,Rahata:capsicum,9/1/2014,2258,3,3312.995631,1054.995631
Rahata,capsicum,Rahata:capsicum,10/1/2014,1763,4,1896.43299,133.4329899
Rahata,capsicum,Rahata:capsicum,11/1/2014,2560,4,3002.836359,442.8363586
Rahata,capsicum,Rahata:capsicum,12/1/2014,3182,4,3285.369676,103.3696759
Rahata,capsicum,Rahata:capsicum,1/1/2015,2575,1,2325.499867,-249.5001335
Rahata,capsicum,Rahata:capsicum,2/1/2015,2518,1,3566.560495,1048.560495
Rahata,capsicum,Rahata:capsicum,3/1/2015,2379,1,2342.521948,-36.47805164
Rahata,capsicum,Rahata:capsicum,4/1/2015,2135,2,1843.156268,-291.8437322
Rahata,capsicum,Rahata:capsicum,5/1/2015,1571,2,1397.897956,-173.1020443
Rahata,capsicum,Rahata:capsicum,6/1/2015,2144,2,1753.503831,-390.4961691
Rahata,capsicum,Rahata:capsicum,7/1/2015,1800,3,1671.001608,-128.9983917
Rahata,capsicum,Rahata:capsicum,8/1/2015,1855,3,1603.544577,-251.4554226
Rahata,capsicum,Rahata:capsicum,9/1/2015,1042,3,1528.84918,486.8491798
Rahata,capsicum,Rahata:capsicum,10/1/2015,1400,4,1505.959266,105.9592659
Rahata,capsicum,Rahata:capsicum,11/1/2015,1325,4,1554.202412,229.2024122
Rahata,capsicum,Rahata:capsicum,12/1/2015,1600,4,1651.97721,51.97720974
Rahata,capsicum,Rahata:capsicum,1/1/2016,1980,1,1788.151354,-191.8486463
Rahata,capsicum,Rahata:capsicum,2/1/2016,1333,1,1888.095766,555.0957664
Rahata,capsicum,Rahata:capsicum,3/1/2016,1593,1,1568.573965,-24.42603458
Rahata,capsicum,Rahata:capsicum,4/1/2016,2317,2,2000.277786,-316.7222143
Rahata,capsicum,Rahata:capsicum,5/1/2016,2662,2,2368.685142,-293.3148579
Rahata,capsicum,Rahata:capsicum,6/1/2016,3633,2,2971.305699,-661.6943014
Rahata,capsicum,Rahata:capsicum,7/1/2016,3904.25,3,3624.448905,-279.8010948
Rahata,capsicum,Rahata:capsicum,8/1/2016,2388,3,2064.293505,-323.7064954
Rahata,capsicum,Rahata:capsicum,9/1/2016,1330,3,1951.410181,621.4101815
Rahata,capsicum,Rahata:capsicum,10/1/2016,1200,4,1290.822228,90.82222793
Rahata,capsicum,Rahata:capsicum,11/1/2016,855,4,1002.900424,147.9004245
Rahata,shevga,Rahata:shevga,9/1/2014,4000,3,2868.831937,-1131.168063
Rahata,shevga,Rahata:shevga,10/1/2014,3417,4,4625.135123,1208.135123
Rahata,shevga,Rahata:shevga,11/1/2014,3140,4,2491.735881,-648.2641186
Rahata,shevga,Rahata:shevga,12/1/2014,3071,4,3118.994583,47.99458288
Rahata,shevga,Rahata:shevga,1/1/2015,3000,1,2133.483002,-866.5169979
Rahata,shevga,Rahata:shevga,2/1/2015,3333,1,5391.694311,2058.694311
Rahata,shevga,Rahata:shevga,3/1/2015,2389,1,4477.514163,2088.514163
Rahata,shevga,Rahata:shevga,4/1/2015,1945,2,2809.7323,864.7322999
Rahata,shevga,Rahata:shevga,5/1/2015,1971,2,2737.240285,766.2402852
Rahata,shevga,Rahata:shevga,6/1/2015,3333,2,2706.166506,-626.8334936
Rahata,shevga,Rahata:shevga,7/1/2015,3875,3,2703.499576,-1171.500424
Rahata,shevga,Rahata:shevga,8/1/2015,2620,3,2654.525038,34.52503777
Rahata,shevga,Rahata:shevga,9/1/2015,3500,3,2510.227945,-989.7720549
Rahata,shevga,Rahata:shevga,10/1/2015,1763,4,2386.33691,623.33691
Rahata,shevga,Rahata:shevga,11/1/2015,3000,4,2380.639377,-619.3606229
Rahata,shevga,Rahata:shevga,12/1/2015,2442,4,2480.164367,38.16436711
Rahata,shevga,Rahata:shevga,1/1/2016,3563,1,2533.866646,-1029.133354
Rahata,shevga,Rahata:shevga,2/1/2016,1558,1,2520.329954,962.3299538
Rahata,shevga,Rahata:shevga,3/1/2016,593,1,1111.413101,518.4131011
Rahata,shevga,Rahata:shevga,4/1/2016,675,2,975.0998984,300.0998984
Rahata,shevga,Rahata:shevga,5/1/2016,3100,2,4305.147075,1205.147075
Rahata,shevga,Rahata:shevga,6/1/2016,4667,2,3789.282654,-877.7173461
Rahata,shevga,Rahata:shevga,7/1/2016,3870,3,2700.01119,-1169.98881
Rahata,shevga,Rahata:shevga,8/1/2016,2290,3,2320.176464,30.17646431
Rahata,shevga,Rahata:shevga,9/1/2016,2000,3,1434.415969,-565.5840314
Rahata,tomato,Rahata:tomato,9/1/2014,1546,3,1844.368056,298.3680556
Rahata,tomato,Rahata:tomato,10/1/2014,1078,4,937.1597222,-140.8402778
Rahata,tomato,Rahata:tomato,11/1/2014,609,4,-78.75694444,-687.7569444
Rahata,tomato,Rahata:tomato,12/1/2014,1042,4,664.4097222,-377.5902778
Rahata,tomato,Rahata:tomato,1/1/2015,1267,1,1191.909722,-75.09027778
Rahata,tomato,Rahata:tomato,2/1/2015,1325,1,1668.993056,343.9930556
Rahata,tomato,Rahata:tomato,3/1/2015,1000,1,1335.159722,335.1597222
Rahata,tomato,Rahata:tomato,4/1/2015,869,2,1258.576389,389.5763889
Rahata,tomato,Rahata:tomato,5/1/2015,913,2,760.0347222,-152.9652778
Rahata,tomato,Rahata:tomato,6/1/2015,1113,2,1099.409722,-13.59027778
Rahata,tomato,Rahata:tomato,7/1/2015,1450,3,1119.409722,-330.5902778
Rahata,tomato,Rahata:tomato,8/1/2015,691,3,1102.326389,411.3263889
Rahata,tomato,Rahata:tomato,9/1/2015,769,3,1067.368056,298.3680556
Rahata,tomato,Rahata:tomato,10/1/2015,1178,4,1037.159722,-140.8402778
Rahata,tomato,Rahata:tomato,11/1/2015,1740,4,1052.243056,-687.7569444
Rahata,tomato,Rahata:tomato,12/1/2015,1507,4,1129.409722,-377.5902778
Rahata,tomato,Rahata:tomato,1/1/2016,1282,1,1206.909722,-75.09027778
Rahata,tomato,Rahata:tomato,2/1/2016,900,1,1243.993056,343.9930556
Rahata,tomato,Rahata:tomato,3/1/2016,586,1,921.1597222,335.1597222
Rahata,tomato,Rahata:tomato,4/1/2016,558,2,947.5763889,389.5763889
Rahata,tomato,Rahata:tomato,5/1/2016,1586,2,1433.034722,-152.9652778
Rahata,tomato,Rahata:tomato,6/1/2016,2292,2,2278.409722,-13.59027778
Rahata,tomato,Rahata:tomato,7/1/2016,2131,3,1800.409722,-330.5902778
Rahata,tomato,Rahata:tomato,8/1/2016,900,3,1311.326389,411.3263889
Rahata,tomato,Rahata:tomato,9/1/2016,620,3,918.3680556,298.3680556
Rahata,tomato,Rahata:tomato,10/1/2016,800,4,659.1597222,-140.8402778
Rahata,tomato,Rahata:tomato,11/1/2016,573,4,-114.7569444,-687.7569444
Rahata,small gourd,Rahata:small gourd,9/1/2014,1800,3,1840.335046,40.33504575
Rahata,small gourd,Rahata:small gourd,10/1/2014,1600,4,1821.40059,221.4005902
Rahata,small gourd,Rahata:small gourd,12/1/2014,1500,4,1776.351233,276.3512331
Rahata,small gourd,Rahata:small gourd,1/1/2015,2000,1,1520.747575,-479.2524245
Rahata,small gourd,Rahata:small gourd,2/1/2015,1640,1,1697.781322,57.78132225
Rahata,small gourd,Rahata:small gourd,3/1/2015,1625,1,1724.331542,99.3315418
Rahata,small gourd,Rahata:small gourd,4/1/2015,2300,2,1790.131116,-509.8688842
Rahata,small gourd,Rahata:small gourd,5/1/2015,1820,2,1788.481016,-31.51898416
Rahata,small gourd,Rahata:small gourd,6/1/2015,1500,2,1575.72894,75.72893956
Rahata,small gourd,Rahata:small gourd,7/1/2015,1575,3,1776.166765,201.1667648
Rahata,small gourd,Rahata:small gourd,8/1/2015,1667,3,1815.909448,148.9094483
Rahata,small gourd,Rahata:small gourd,9/1/2015,1833,3,1849.856324,16.85632382
Rahata,small gourd,Rahata:small gourd,10/1/2015,1667,4,1874.074522,207.0745216
Rahata,small gourd,Rahata:small gourd,11/1/2015,2075,4,1897.67174,-177.3282601
Rahata,small gourd,Rahata:small gourd,12/1/2015,2000,4,1946.108135,-53.89186451
Rahata,small gourd,Rahata:small gourd,1/1/2016,2460,1,2027.663434,-432.336566
Rahata,small gourd,Rahata:small gourd,2/1/2016,2000,1,2088.271026,88.27102637
Rahata,small gourd,Rahata:small gourd,3/1/2016,1850,1,2102.843344,252.8433437
Rahata,small gourd,Rahata:small gourd,4/1/2016,2645,2,2037.995424,-607.0045759
Rahata,small gourd,Rahata:small gourd,5/1/2016,2645,2,2056.753168,-588.2468318
Rahata,small gourd,Rahata:small gourd,6/1/2016,2645,2,2290.001673,-354.9983269
Rahata,small gourd,Rahata:small gourd,8/1/2016,1700,3,3131.974062,1431.974062
Rahata,small gourd,Rahata:small gourd,11/1/2016,1025,4,2183.703171,1158.703171
Rahata,brinjal,Rahata:brinjal,9/1/2014,1608,3,1911.682292,303.6822917
Rahata,brinjal,Rahata:brinjal,10/1/2014,1178,4,1166.473958,-11.52604167
Rahata,brinjal,Rahata:brinjal,11/1/2014,1922,4,1857.473958,-64.52604167
Rahata,brinjal,Rahata:brinjal,12/1/2014,1992,4,1608.140625,-383.859375
Rahata,brinjal,Rahata:brinjal,1/1/2015,1317,1,844.1822917,-472.8177083
Rahata,brinjal,Rahata:brinjal,2/1/2015,658,1,1232.557292,574.5572917
Rahata,brinjal,Rahata:brinjal,3/1/2015,879,1,903.765625,24.765625
Rahata,brinjal,Rahata:brinjal,4/1/2015,762,2,869.6822917,107.6822917
Rahata,brinjal,Rahata:brinjal,5/1/2015,1243,2,1210.786458,-32.21354167
Rahata,brinjal,Rahata:brinjal,6/1/2015,989,2,1071.348958,82.34895833
Rahata,brinjal,Rahata:brinjal,7/1/2015,910,3,1078.098958,168.0989583
Rahata,brinjal,Rahata:brinjal,8/1/2015,1400,3,1103.807292,-296.1927083
Rahata,brinjal,Rahata:brinjal,9/1/2015,836,3,1139.682292,303.6822917
Rahata,brinjal,Rahata:brinjal,10/1/2015,1214,4,1202.473958,-11.52604167
Rahata,brinjal,Rahata:brinjal,11/1/2015,1300,4,1235.473958,-64.52604167
Rahata,brinjal,Rahata:brinjal,12/1/2015,1662,4,1278.140625,-383.859375
Rahata,brinjal,Rahata:brinjal,1/1/2016,1809,1,1336.182292,-472.8177083
Rahata,brinjal,Rahata:brinjal,2/1/2016,783,1,1357.557292,574.5572917
Rahata,brinjal,Rahata:brinjal,3/1/2016,1615,1,1639.765625,24.765625
Rahata,brinjal,Rahata:brinjal,4/1/2016,1533,2,1640.682292,107.6822917
Rahata,brinjal,Rahata:brinjal,5/1/2016,1264,2,1231.786458,-32.21354167
Rahata,brinjal,Rahata:brinjal,6/1/2016,1992,2,2074.348958,82.34895833
Rahata,brinjal,Rahata:brinjal,7/1/2016,1300,3,1468.098958,168.0989583
Rahata,brinjal,Rahata:brinjal,8/1/2016,1523,3,1226.807292,-296.1927083
Rahata,brinjal,Rahata:brinjal,9/1/2016,1190,3,1493.682292,303.6822917
